sample	sequence_name	vdj	cdr3	subset	variable	value	subset_count
69	Brimab_HC	83.47826086956522	0	run1 run2 run3	Brimab	1	3
69	Brimab_HC	74.78260869565217	0	run2 run4	Brimab	1	2
69	Brimab_HC	74.78260869565217	0	run1 run2 run4	Brimab	1	3
69	Brimab_HC	74.78260869565217	0	run2	Brimab	1	1
69	Brimab_HC	71.30434782608695	0	run1 run4	Brimab	1	2
69	Brimab_HC	83.47826086956522	0	run1 run2 run3 run4	Brimab	1	4
69	Brimab_HC	83.47826086956522	0	run2 run3	Brimab	1	2
69	Brimab_HC	83.47826086956522	0	run1 run3 run4	Brimab	1	3
69	Brimab_HC	74.78260869565217	0	run1 run2	Brimab	1	2
69	Brimab_HC	74.78260869565217	0	run3	Brimab	1	1
69	h9C12-Q97A_HC	77.58620689655173	30.76923076923077	run1	h9C12-Q97A	1	1
69	h9C12-Q97A_HC	6.0344827586206895	0	run4	h9C12-Q97A	1	1
69	h9C12-Q97A_HC	43.96551724137931	100	run2 run3 run4	h9C12-Q97A	1	3
69	h9C12-Q97A_HC	85.34482758620689	100	run1 run3	h9C12-Q97A	1	2
69	h9C12-Q97A_HC	85.34482758620689	100	run1 run2 run3 run4	h9C12-Q97A	1	4
69	h9C12-Q97A_HC	85.34482758620689	100	run1 run2 run3	h9C12-Q97A	1	3
69	h9C12-Q97A_HC	85.34482758620689	100	run1 run3 run4	h9C12-Q97A	1	3
69	h9C12-Q97A_HC	31.896551724137932	0	run2	h9C12-Q97A	1	1
69	h9C12-Q97A_HC	77.58620689655173	30.76923076923077	run1 run4	h9C12-Q97A	1	2
69	h9C12-Q97A_HC	31.896551724137932	0	run2 run4	h9C12-Q97A	1	2
69	h9C12-Q97A_HC	39.6551724137931	100	run3 run4	h9C12-Q97A	1	2
69	h9C12-Q97A_HC	77.58620689655173	30.76923076923077	run1 run2	h9C12-Q97A	1	2
69	h9C12-Q97A_HC	77.58620689655173	30.76923076923077	run1 run2 run4	h9C12-Q97A	1	3
69	h9C12-Q97A_HC	39.6551724137931	100	run3	h9C12-Q97A	1	1
69	h9C12-Q97A_HC	43.96551724137931	100	run2 run3	h9C12-Q97A	1	2
69	h9C12-WT_HC	85.47008547008546	100	run1 run2 run3 run4	h9C12-WT	1	4
69	h9C12-WT_HC	43.58974358974359	100	run2 run3 run4	h9C12-WT	1	3
69	h9C12-WT_HC	85.47008547008546	100	run1 run3	h9C12-WT	1	2
69	h9C12-WT_HC	32.47863247863248	0	run2	h9C12-WT	1	1
69	h9C12-WT_HC	85.47008547008546	100	run1	h9C12-WT	1	1
69	h9C12-WT_HC	39.31623931623932	100	run3 run4	h9C12-WT	1	2
69	h9C12-WT_HC	6.837606837606838	0	run4	h9C12-WT	1	1
69	h9C12-WT_HC	85.47008547008546	100	run1 run3 run4	h9C12-WT	1	3
69	h9C12-WT_HC	85.47008547008546	100	run1 run2 run4	h9C12-WT	1	3
69	h9C12-WT_HC	85.47008547008546	100	run1 run2 run3	h9C12-WT	1	3
69	h9C12-WT_HC	32.47863247863248	0	run2 run4	h9C12-WT	1	2
69	h9C12-WT_HC	43.58974358974359	100	run2 run3	h9C12-WT	1	2
69	h9C12-WT_HC	85.47008547008546	100	run1 run4	h9C12-WT	1	2
69	h9C12-WT_HC	85.47008547008546	100	run1 run2	h9C12-WT	1	2
69	h9C12-WT_HC	39.31623931623932	100	run3	h9C12-WT	1	1
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run1 run2 run3	PGDM1400	1	3
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run2 run4	PGDM1400	1	2
69	PGDM1400_HC	9.219858156028367	8.333333333333332	run4	PGDM1400	1	1
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run1 run2 run4	PGDM1400	1	3
69	PGDM1400_HC	9.219858156028367	8.333333333333332	run3 run4	PGDM1400	1	2
69	PGDM1400_HC	7.092198581560284	0	run1	PGDM1400	1	1
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run1 run2	PGDM1400	1	2
69	PGDM1400_HC	9.219858156028367	8.333333333333332	run1 run4	PGDM1400	1	2
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run2	PGDM1400	1	1
69	PGDM1400_HC	7.092198581560284	0	run1 run3	PGDM1400	1	2
69	PGDM1400_HC	0	0	run3	PGDM1400	1	1
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run2 run3	PGDM1400	1	2
69	PGDM1400_HC	9.219858156028367	8.333333333333332	run1 run3 run4	PGDM1400	1	3
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run2 run3 run4	PGDM1400	1	3
69	PGDM1400_HC	25.53191489361702	16.666666666666664	run1 run2 run3 run4	PGDM1400	1	4
69	PGT121_HC	16.666666666666664	0	run1 run3 run4	PGT121	1	3
69	PGT121_HC	11.363636363636363	0	run2 run3	PGT121	1	2
69	PGT121_HC	16.666666666666664	0	run1 run2	PGT121	1	2
69	PGT121_HC	11.363636363636363	0	run2 run3 run4	PGT121	1	3
69	PGT121_HC	0	0	run4	PGT121	1	1
69	PGT121_HC	6.0606060606060606	0	run3	PGT121	1	1
69	PGT121_HC	16.666666666666664	0	run1 run2 run3	PGT121	1	3
69	PGT121_HC	16.666666666666664	0	run1 run3	PGT121	1	2
69	PGT121_HC	16.666666666666664	0	run1	PGT121	1	1
69	PGT121_HC	16.666666666666664	0	run1 run4	PGT121	1	2
69	PGT121_HC	16.666666666666664	0	run1 run2 run4	PGT121	1	3
69	PGT121_HC	5.303030303030303	0	run2	PGT121	1	1
69	PGT121_HC	6.0606060606060606	0	run3 run4	PGT121	1	2
69	PGT121_HC	5.303030303030303	0	run2 run4	PGT121	1	2
69	PGT121_HC	16.666666666666664	0	run1 run2 run3 run4	PGT121	1	4
69	Umab_HC	51.26050420168067	78.57142857142857	run1 run3 run4	Umab	1	3
69	Umab_HC	51.26050420168067	78.57142857142857	run3	Umab	1	1
69	Umab_HC	57.98319327731093	78.57142857142857	run2 run3	Umab	1	2
69	Umab_HC	21.84873949579832	0	run4	Umab	1	1
69	Umab_HC	32.773109243697476	71.42857142857143	run1	Umab	1	1
69	Umab_HC	51.26050420168067	78.57142857142857	run1 run3	Umab	1	2
69	Umab_HC	57.98319327731093	78.57142857142857	run1 run2 run3	Umab	1	3
69	Umab_HC	44.537815126050425	21.428571428571427	run2 run4	Umab	1	2
69	Umab_HC	50.42016806722689	71.42857142857143	run1 run2	Umab	1	2
69	Umab_HC	57.98319327731093	78.57142857142857	run2 run3 run4	Umab	1	3
69	Umab_HC	44.537815126050425	21.428571428571427	run2	Umab	1	1
69	Umab_HC	32.773109243697476	71.42857142857143	run1 run4	Umab	1	2
69	Umab_HC	50.42016806722689	71.42857142857143	run1 run2 run4	Umab	1	3
69	Umab_HC	57.98319327731093	78.57142857142857	run1 run2 run3 run4	Umab	1	4
69	Umab_HC	51.26050420168067	78.57142857142857	run3 run4	Umab	1	2
7	h9C12-Q97A_HC	29.310344827586203	0	run1 run3	h9C12-Q97A	1	2
7	h9C12-Q97A_HC	27.586206896551722	0	run1	h9C12-Q97A	1	1
7	h9C12-Q97A_HC	6.0344827586206895	0	run4	h9C12-Q97A	1	1
7	h9C12-Q97A_HC	47.41379310344828	92.3076923076923	run2 run4	h9C12-Q97A	1	2
7	h9C12-Q97A_HC	71.55172413793103	92.3076923076923	run2 run3 run4	h9C12-Q97A	1	3
7	h9C12-Q97A_HC	41.37931034482759	92.3076923076923	run2	h9C12-Q97A	1	1
7	h9C12-Q97A_HC	67.24137931034483	92.3076923076923	run1 run2 run3	h9C12-Q97A	1	3
7	h9C12-Q97A_HC	33.62068965517241	0	run1 run4	h9C12-Q97A	1	2
7	h9C12-Q97A_HC	65.51724137931035	92.3076923076923	run1 run2	h9C12-Q97A	1	2
7	h9C12-Q97A_HC	33.62068965517241	0	run3 run4	h9C12-Q97A	1	2
7	h9C12-Q97A_HC	71.55172413793103	92.3076923076923	run1 run2 run3 run4	h9C12-Q97A	1	4
7	h9C12-Q97A_HC	71.55172413793103	92.3076923076923	run1 run2 run4	h9C12-Q97A	1	3
7	h9C12-Q97A_HC	67.24137931034483	92.3076923076923	run2 run3	h9C12-Q97A	1	2
7	h9C12-Q97A_HC	33.62068965517241	0	run1 run3 run4	h9C12-Q97A	1	3
7	h9C12-Q97A_HC	29.310344827586203	0	run3	h9C12-Q97A	1	1
7	h9C12-WT_HC	28.205128205128204	0	run1	h9C12-WT	1	1
7	h9C12-WT_HC	34.18803418803419	0	run1 run4	h9C12-WT	1	2
7	h9C12-WT_HC	29.914529914529915	0	run1 run3	h9C12-WT	1	2
7	h9C12-WT_HC	60.68376068376068	0	run2 run3 run4	h9C12-WT	1	3
7	h9C12-WT_HC	5.982905982905983	0	run4	h9C12-WT	1	1
7	h9C12-WT_HC	35.8974358974359	0	run2 run4	h9C12-WT	1	2
7	h9C12-WT_HC	60.68376068376068	0	run1 run2 run3 run4	h9C12-WT	1	4
7	h9C12-WT_HC	34.18803418803419	0	run3 run4	h9C12-WT	1	2
7	h9C12-WT_HC	54.700854700854705	0	run1 run2	h9C12-WT	1	2
7	h9C12-WT_HC	34.18803418803419	0	run1 run3 run4	h9C12-WT	1	3
7	h9C12-WT_HC	60.68376068376068	0	run1 run2 run4	h9C12-WT	1	3
7	h9C12-WT_HC	29.914529914529915	0	run2	h9C12-WT	1	1
7	h9C12-WT_HC	56.41025641025641	0	run1 run2 run3	h9C12-WT	1	3
7	h9C12-WT_HC	56.41025641025641	0	run2 run3	h9C12-WT	1	2
7	h9C12-WT_HC	29.914529914529915	0	run3	h9C12-WT	1	1
70	Brimab_HC	73.04347826086956	0	run3	Brimab	1000	1
70	Brimab_HC	89.56521739130436	80	run2 run4	Brimab	1000	2
70	Brimab_HC	90.43478260869566	80	run2 run3	Brimab	1000	2
70	Brimab_HC	84.34782608695653	0	run1 run3 run4	Brimab	1000	3
70	Brimab_HC	74.78260869565217	0	run1	Brimab	1000	1
70	Brimab_HC	82.6086956521739	0	run1 run3	Brimab	1000	2
70	Brimab_HC	91.30434782608695	80	run1 run2 run3	Brimab	1000	3
70	Brimab_HC	76.52173913043478	0	run4	Brimab	1000	1
70	Brimab_HC	91.30434782608695	80	run1 run2 run3 run4	Brimab	1000	4
70	Brimab_HC	88.69565217391305	80	run2	Brimab	1000	1
70	Brimab_HC	76.52173913043478	0	run1 run4	Brimab	1000	2
70	Brimab_HC	91.30434782608695	80	run2 run3 run4	Brimab	1000	3
70	Brimab_HC	89.56521739130436	80	run1 run2	Brimab	1000	2
70	Brimab_HC	84.34782608695653	0	run3 run4	Brimab	1000	2
70	Brimab_HC	89.56521739130436	80	run1 run2 run4	Brimab	1000	3
70	h9C12-Q97A_HC	78.44827586206897	76.92307692307693	run1	h9C12-Q97A	1000	1
70	h9C12-Q97A_HC	95.6896551724138	100	run2 run3	h9C12-Q97A	1000	2
70	h9C12-Q97A_HC	75.86206896551724	100	run3	h9C12-Q97A	1000	1
70	h9C12-Q97A_HC	81.03448275862068	76.92307692307693	run4	h9C12-Q97A	1000	1
70	h9C12-Q97A_HC	90.51724137931035	76.92307692307693	run2 run4	h9C12-Q97A	1000	2
70	h9C12-Q97A_HC	94.82758620689656	100	run1 run3 run4	h9C12-Q97A	1000	3
70	h9C12-Q97A_HC	89.65517241379311	76.92307692307693	run2	h9C12-Q97A	1000	1
70	h9C12-Q97A_HC	92.24137931034483	100	run1 run3	h9C12-Q97A	1000	2
70	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run3	h9C12-Q97A	1000	3
70	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
70	h9C12-Q97A_HC	85.34482758620689	76.92307692307693	run1 run4	h9C12-Q97A	1000	2
70	h9C12-Q97A_HC	90.51724137931035	76.92307692307693	run1 run2	h9C12-Q97A	1000	2
70	h9C12-Q97A_HC	96.55172413793103	100	run2 run3 run4	h9C12-Q97A	1000	3
70	h9C12-Q97A_HC	94.82758620689656	100	run3 run4	h9C12-Q97A	1000	2
70	h9C12-Q97A_HC	90.51724137931035	76.92307692307693	run1 run2 run4	h9C12-Q97A	1000	3
70	h9C12-WT_HC	75.21367521367522	100	run3	h9C12-WT	1000	1
70	h9C12-WT_HC	78.63247863247864	76.92307692307693	run1	h9C12-WT	1000	1
70	h9C12-WT_HC	95.72649572649573	100	run2 run3	h9C12-WT	1000	2
70	h9C12-WT_HC	81.19658119658119	76.92307692307693	run4	h9C12-WT	1000	1
70	h9C12-WT_HC	94.87179487179486	100	run1 run3 run4	h9C12-WT	1000	3
70	h9C12-WT_HC	92.3076923076923	100	run1 run3	h9C12-WT	1000	2
70	h9C12-WT_HC	96.58119658119658	100	run1 run2 run3	h9C12-WT	1000	3
70	h9C12-WT_HC	90.5982905982906	76.92307692307693	run2 run4	h9C12-WT	1000	2
70	h9C12-WT_HC	96.58119658119658	100	run2 run3 run4	h9C12-WT	1000	3
70	h9C12-WT_HC	82.05128205128204	7.6923076923076925	run2	h9C12-WT	1000	1
70	h9C12-WT_HC	85.47008547008546	76.92307692307693	run1 run4	h9C12-WT	1000	2
70	h9C12-WT_HC	90.5982905982906	76.92307692307693	run1 run2 run4	h9C12-WT	1000	3
70	h9C12-WT_HC	96.58119658119658	100	run1 run2 run3 run4	h9C12-WT	1000	4
70	h9C12-WT_HC	94.87179487179486	100	run3 run4	h9C12-WT	1000	2
70	h9C12-WT_HC	90.5982905982906	76.92307692307693	run1 run2	h9C12-WT	1000	2
70	PGDM1400_HC	29.78723404255319	27.77777777777778	run3	PGDM1400	1000	1
70	PGDM1400_HC	12.056737588652481	0	run1	PGDM1400	1000	1
70	PGDM1400_HC	50.35460992907801	63.888888888888886	run2 run3	PGDM1400	1000	2
70	PGDM1400_HC	39.00709219858156	36.11111111111111	run1 run3 run4	PGDM1400	1000	3
70	PGDM1400_HC	18.439716312056735	8.333333333333332	run4	PGDM1400	1000	1
70	PGDM1400_HC	36.87943262411347	36.11111111111111	run2 run4	PGDM1400	1000	2
70	PGDM1400_HC	36.87943262411347	36.11111111111111	run2	PGDM1400	1000	1
70	PGDM1400_HC	36.87943262411347	27.77777777777778	run1 run3	PGDM1400	1000	2
70	PGDM1400_HC	50.35460992907801	63.888888888888886	run1 run2 run3	PGDM1400	1000	3
70	PGDM1400_HC	50.35460992907801	63.888888888888886	run1 run2 run3 run4	PGDM1400	1000	4
70	PGDM1400_HC	18.439716312056735	8.333333333333332	run1 run4	PGDM1400	1000	2
70	PGDM1400_HC	50.35460992907801	63.888888888888886	run2 run3 run4	PGDM1400	1000	3
70	PGDM1400_HC	39.00709219858156	36.11111111111111	run3 run4	PGDM1400	1000	2
70	PGDM1400_HC	36.87943262411347	36.11111111111111	run1 run2	PGDM1400	1000	2
70	PGDM1400_HC	36.87943262411347	36.11111111111111	run1 run2 run4	PGDM1400	1000	3
70	PGT121_HC	88.63636363636364	53.57142857142857	run1 run3 run4	PGT121	1000	3
70	PGT121_HC	43.18181818181818	10.714285714285714	run3	PGT121	1000	1
70	PGT121_HC	90.15151515151516	53.57142857142857	run1 run2 run3	PGT121	1000	3
70	PGT121_HC	86.36363636363636	42.857142857142854	run1	PGT121	1000	1
70	PGT121_HC	79.54545454545455	39.285714285714285	run2 run3	PGT121	1000	2
70	PGT121_HC	77.27272727272727	28.57142857142857	run2	PGT121	1000	1
70	PGT121_HC	44.696969696969695	28.57142857142857	run4	PGT121	1000	1
70	PGT121_HC	77.27272727272727	28.57142857142857	run2 run4	PGT121	1000	2
70	PGT121_HC	86.36363636363636	42.857142857142854	run1 run3	PGT121	1000	2
70	PGT121_HC	79.54545454545455	39.285714285714285	run2 run3 run4	PGT121	1000	3
70	PGT121_HC	90.15151515151516	53.57142857142857	run1 run2 run3 run4	PGT121	1000	4
70	PGT121_HC	90.15151515151516	53.57142857142857	run1 run2 run4	PGT121	1000	3
70	PGT121_HC	50.75757575757576	39.285714285714285	run3 run4	PGT121	1000	2
70	PGT121_HC	88.63636363636364	53.57142857142857	run1 run4	PGT121	1000	2
70	PGT121_HC	90.15151515151516	53.57142857142857	run1 run2	PGT121	1000	2
70	Umab_HC	66.38655462184873	78.57142857142857	run1 run3 run4	Umab	1000	3
70	Umab_HC	78.99159663865547	78.57142857142857	run2 run3 run4	Umab	1000	3
70	Umab_HC	46.21848739495798	78.57142857142857	run1	Umab	1000	1
70	Umab_HC	53.78151260504202	78.57142857142857	run1 run3	Umab	1000	2
70	Umab_HC	67.22689075630252	78.57142857142857	run1 run2 run3	Umab	1000	3
70	Umab_HC	53.78151260504202	21.428571428571427	run2	Umab	1000	1
70	Umab_HC	40.33613445378151	78.57142857142857	run3	Umab	1000	1
70	Umab_HC	72.26890756302521	78.57142857142857	run1 run2 run4	Umab	1000	3
70	Umab_HC	58.82352941176471	78.57142857142857	run1 run4	Umab	1000	2
70	Umab_HC	65.54621848739495	21.428571428571427	run2 run4	Umab	1000	2
70	Umab_HC	36.97478991596639	7.142857142857142	run4	Umab	1000	1
70	Umab_HC	67.22689075630252	78.57142857142857	run2 run3	Umab	1000	2
70	Umab_HC	60.50420168067227	78.57142857142857	run1 run2	Umab	1000	2
70	Umab_HC	52.94117647058824	78.57142857142857	run3 run4	Umab	1000	2
70	Umab_HC	78.99159663865547	78.57142857142857	run1 run2 run3 run4	Umab	1000	4
8	Brimab_HC	84.34782608695653	0	run1 run3 run4	Brimab	1	3
8	Brimab_HC	84.34782608695653	0	run1 run2 run3	Brimab	1	3
8	Brimab_HC	79.13043478260869	0	run2 run4	Brimab	1	2
8	Brimab_HC	80	0	run2 run3	Brimab	1	2
8	Brimab_HC	76.52173913043478	0	run1 run4	Brimab	1	2
8	Brimab_HC	84.34782608695653	0	run1 run2	Brimab	1	2
8	Brimab_HC	61.73913043478261	0	run4	Brimab	1	1
8	Brimab_HC	73.04347826086956	0	run3	Brimab	1	1
8	Brimab_HC	84.34782608695653	0	run1 run2 run4	Brimab	1	3
8	Brimab_HC	82.6086956521739	0	run1 run3	Brimab	1	2
8	Brimab_HC	84.34782608695653	0	run1 run2 run3 run4	Brimab	1	4
8	Brimab_HC	80	0	run2 run3 run4	Brimab	1	3
8	Brimab_HC	74.78260869565217	0	run3 run4	Brimab	1	2
8	Brimab_HC	79.13043478260869	0	run2	Brimab	1	1
8	Brimab_HC	72.17391304347827	0	run1	Brimab	1	1
8	h9C12-Q97A_HC	10.344827586206897	0	run1	h9C12-Q97A	1	1
8	h9C12-Q97A_HC	32.758620689655174	92.3076923076923	run2	h9C12-Q97A	1	1
8	h9C12-Q97A_HC	15.517241379310345	0	run3	h9C12-Q97A	1	1
8	h9C12-Q97A_HC	48.275862068965516	92.3076923076923	run2 run3	h9C12-Q97A	1	2
8	h9C12-Q97A_HC	25.862068965517242	0	run1 run3 run4	h9C12-Q97A	1	3
8	h9C12-Q97A_HC	15.517241379310345	0	run3 run4	h9C12-Q97A	1	2
8	h9C12-Q97A_HC	48.275862068965516	92.3076923076923	run2 run3 run4	h9C12-Q97A	1	3
8	h9C12-Q97A_HC	32.758620689655174	92.3076923076923	run2 run4	h9C12-Q97A	1	2
8	h9C12-Q97A_HC	48.275862068965516	92.3076923076923	run1 run2 run3	h9C12-Q97A	1	3
8	h9C12-Q97A_HC	48.275862068965516	92.3076923076923	run1 run2 run3 run4	h9C12-Q97A	1	4
8	h9C12-Q97A_HC	25.862068965517242	0	run1 run3	h9C12-Q97A	1	2
8	h9C12-Q97A_HC	0	0	run4	h9C12-Q97A	1	1
8	h9C12-Q97A_HC	32.758620689655174	92.3076923076923	run1 run2 run4	h9C12-Q97A	1	3
8	h9C12-Q97A_HC	10.344827586206897	0	run1 run4	h9C12-Q97A	1	2
8	h9C12-Q97A_HC	32.758620689655174	92.3076923076923	run1 run2	h9C12-Q97A	1	2
8	h9C12-WT_HC	26.495726495726498	0	run1 run3 run4	h9C12-WT	1	3
8	h9C12-WT_HC	37.60683760683761	0	run1 run2 run3	h9C12-WT	1	3
8	h9C12-WT_HC	16.23931623931624	0	run3	h9C12-WT	1	1
8	h9C12-WT_HC	37.60683760683761	0	run2 run3	h9C12-WT	1	2
8	h9C12-WT_HC	10.256410256410255	0	run1	h9C12-WT	1	1
8	h9C12-WT_HC	21.367521367521366	0	run2 run4	h9C12-WT	1	2
8	h9C12-WT_HC	37.60683760683761	0	run2 run3 run4	h9C12-WT	1	3
8	h9C12-WT_HC	0	0	run4	h9C12-WT	1	1
8	h9C12-WT_HC	10.256410256410255	0	run1 run4	h9C12-WT	1	2
8	h9C12-WT_HC	21.367521367521366	0	run1 run2	h9C12-WT	1	2
8	h9C12-WT_HC	26.495726495726498	0	run1 run3	h9C12-WT	1	2
8	h9C12-WT_HC	21.367521367521366	0	run2	h9C12-WT	1	1
8	h9C12-WT_HC	21.367521367521366	0	run1 run2 run4	h9C12-WT	1	3
8	h9C12-WT_HC	16.23931623931624	0	run3 run4	h9C12-WT	1	2
8	h9C12-WT_HC	37.60683760683761	0	run1 run2 run3 run4	h9C12-WT	1	4
8	PGDM1400_HC	14.184397163120568	0	run2 run3	PGDM1400	1	2
8	PGDM1400_HC	21.27659574468085	0	run1 run3 run4	PGDM1400	1	3
8	PGDM1400_HC	0	0	run4	PGDM1400	1	1
8	PGDM1400_HC	21.27659574468085	0	run1 run2 run3	PGDM1400	1	3
8	PGDM1400_HC	21.27659574468085	0	run1 run3	PGDM1400	1	2
8	PGDM1400_HC	14.184397163120568	0	run1 run4	PGDM1400	1	2
8	PGDM1400_HC	0	0	run2 run4	PGDM1400	1	2
8	PGDM1400_HC	14.184397163120568	0	run2 run3 run4	PGDM1400	1	3
8	PGDM1400_HC	14.184397163120568	0	run3	PGDM1400	1	1
8	PGDM1400_HC	14.184397163120568	0	run1 run2	PGDM1400	1	2
8	PGDM1400_HC	14.184397163120568	0	run1	PGDM1400	1	1
8	PGDM1400_HC	14.184397163120568	0	run3 run4	PGDM1400	1	2
8	PGDM1400_HC	0	0	run2	PGDM1400	1	1
8	PGDM1400_HC	14.184397163120568	0	run1 run2 run4	PGDM1400	1	3
8	PGDM1400_HC	21.27659574468085	0	run1 run2 run3 run4	PGDM1400	1	4
8	PGT121_HC	57.57575757575758	0	run1 run3 run4	PGT121	1	3
8	PGT121_HC	38.63636363636363	0	run2 run3	PGT121	1	2
8	PGT121_HC	57.57575757575758	0	run1 run2 run3	PGT121	1	3
8	PGT121_HC	57.57575757575758	0	run1 run3	PGT121	1	2
8	PGT121_HC	30.303030303030305	0	run3	PGT121	1	1
8	PGT121_HC	10.606060606060606	0	run4	PGT121	1	1
8	PGT121_HC	56.81818181818182	0	run1 run4	PGT121	1	2
8	PGT121_HC	19.696969696969695	0	run2 run4	PGT121	1	2
8	PGT121_HC	38.63636363636363	0	run2 run3 run4	PGT121	1	3
8	PGT121_HC	30.303030303030305	0	run3 run4	PGT121	1	2
8	PGT121_HC	57.57575757575758	0	run1 run2	PGT121	1	2
8	PGT121_HC	53.78787878787878	0	run1	PGT121	1	1
8	PGT121_HC	57.57575757575758	0	run1 run2 run4	PGT121	1	3
8	PGT121_HC	19.696969696969695	0	run2	PGT121	1	1
8	PGT121_HC	57.57575757575758	0	run1 run2 run3 run4	PGT121	1	4
8	Umab_HC	26.05042016806723	21.428571428571427	run2 run3	Umab	1	2
8	Umab_HC	59.66386554621849	42.857142857142854	run1 run3 run4	Umab	1	3
8	Umab_HC	15.966386554621847	0	run4	Umab	1	1
8	Umab_HC	59.66386554621849	42.857142857142854	run1 run2 run3	Umab	1	3
8	Umab_HC	59.66386554621849	42.857142857142854	run1 run3	Umab	1	2
8	Umab_HC	26.05042016806723	21.428571428571427	run3	Umab	1	1
8	Umab_HC	49.57983193277311	21.428571428571427	run1	Umab	1	1
8	Umab_HC	15.966386554621847	0	run2 run4	Umab	1	2
8	Umab_HC	26.05042016806723	21.428571428571427	run2 run3 run4	Umab	1	3
8	Umab_HC	49.57983193277311	21.428571428571427	run1 run2	Umab	1	2
8	Umab_HC	49.57983193277311	21.428571428571427	run1 run2 run4	Umab	1	3
8	Umab_HC	26.05042016806723	21.428571428571427	run3 run4	Umab	1	2
8	Umab_HC	49.57983193277311	21.428571428571427	run1 run4	Umab	1	2
8	Umab_HC	15.966386554621847	0	run2	Umab	1	1
8	Umab_HC	59.66386554621849	42.857142857142854	run1 run2 run3 run4	Umab	1	4
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run2 run3	h9C12-Q97A	10	2
9	h9C12-Q97A_HC	23.275862068965516	0	run1 run4	h9C12-Q97A	10	2
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run1 run3	h9C12-Q97A	10	2
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run3	h9C12-Q97A	10	1
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run1 run3 run4	h9C12-Q97A	10	3
9	h9C12-Q97A_HC	34.48275862068966	0	run2 run4	h9C12-Q97A	10	2
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run2 run3 run4	h9C12-Q97A	10	3
9	h9C12-Q97A_HC	11.206896551724139	0	run4	h9C12-Q97A	10	1
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run1 run2 run3	h9C12-Q97A	10	3
9	h9C12-Q97A_HC	46.55172413793103	0	run1 run2	h9C12-Q97A	10	2
9	h9C12-Q97A_HC	12.068965517241379	0	run1	h9C12-Q97A	10	1
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run3 run4	h9C12-Q97A	10	2
9	h9C12-Q97A_HC	46.55172413793103	0	run1 run2 run4	h9C12-Q97A	10	3
9	h9C12-Q97A_HC	34.48275862068966	0	run2	h9C12-Q97A	10	1
9	h9C12-Q97A_HC	80.17241379310344	76.92307692307693	run1 run2 run3 run4	h9C12-Q97A	10	4
